Date,Procedure,n_Procedure,Temperature,EventTarget,Day,2015,Month,Tareeq
4/10/2016,C,6,26,1,Sunday,0,0.3333333333333333,0.3225806451612903
4/11/2016,A,7,35,1,Monday,0,0.3333333333333333,0.3548387096774194
4/11/2016,B,2,35,1,Monday,0,0.3333333333333333,0.3548387096774194
4/11/2016,C,4,35,1,Monday,0,0.3333333333333333,0.3548387096774194
4/12/2016,A,7,38,0,Tuesday,0,0.3333333333333333,0.3870967741935484
4/12/2016,B,3,38,0,Tuesday,0,0.3333333333333333,0.3870967741935484
4/12/2016,C,1,38,0,Tuesday,0,0.3333333333333333,0.3870967741935484
4/13/2016,A,6,27,2,Wednesday,0,0.3333333333333333,0.41935483870967744
4/13/2016,B,2,27,2,Wednesday,0,0.3333333333333333,0.41935483870967744
4/13/2016,C,2,27,2,Wednesday,0,0.3333333333333333,0.41935483870967744
4/14/2016,A,7,34,2,Thursday,0,0.3333333333333333,0.45161290322580644
4/14/2016,B,2,34,2,Thursday,0,0.3333333333333333,0.45161290322580644
4/14/2016,C,5,34,2,Thursday,0,0.3333333333333333,0.45161290322580644
4/15/2016,A,6,34,0,Friday,0,0.3333333333333333,0.4838709677419355
4/15/2016,B,4,34,0,Friday,0,0.3333333333333333,0.4838709677419355
4/15/2016,C,2,34,0,Friday,0,0.3333333333333333,0.4838709677419355
4/16/2016,A,6,31,0,Saturday,0,0.3333333333333333,0.5161290322580645
4/16/2016,B,3,31,0,Saturday,0,0.3333333333333333,0.5161290322580645
4/16/2016,C,2,31,0,Saturday,0,0.3333333333333333,0.5161290322580645
4/17/2016,A,7,28,0,Sunday,0,0.3333333333333333,0.5483870967741935
4/17/2016,B,1,28,0,Sunday,0,0.3333333333333333,0.5483870967741935
4/17/2016,C,2,28,0,Sunday,0,0.3333333333333333,0.5483870967741935
4/18/2016,A,6,26,0,Monday,0,0.3333333333333333,0.5806451612903226
4/18/2016,B,1,26,0,Monday,0,0.3333333333333333,0.5806451612903226
4/18/2016,C,4,26,0,Monday,0,0.3333333333333333,0.5806451612903226
4/19/2016,A,4,26,2,Tuesday,0,0.3333333333333333,0.6129032258064516
4/19/2016,B,5,26,2,Tuesday,0,0.3333333333333333,0.6129032258064516
4/19/2016,C,4,26,2,Tuesday,0,0.3333333333333333,0.6129032258064516
4/20/2016,A,2,32,2,Wednesday,0,0.3333333333333333,0.6451612903225806
4/20/2016,B,0,32,2,Wednesday,0,0.3333333333333333,0.6451612903225806
4/20/2016,C,4,32,2,Wednesday,0,0.3333333333333333,0.6451612903225806
4/21/2016,A,6,32,2,Thursday,0,0.3333333333333333,0.6774193548387096
4/21/2016,B,2,32,2,Thursday,0,0.3333333333333333,0.6774193548387096
4/21/2016,C,5,32,2,Thursday,0,0.3333333333333333,0.6774193548387096
4/22/2016,A,6,26,2,Friday,0,0.3333333333333333,0.7096774193548387
4/22/2016,B,1,26,2,Friday,0,0.3333333333333333,0.7096774193548387
4/22/2016,C,3,26,2,Friday,0,0.3333333333333333,0.7096774193548387
4/23/2016,A,5,34,0,Saturday,0,0.3333333333333333,0.7419354838709677
4/23/2016,B,3,34,0,Saturday,0,0.3333333333333333,0.7419354838709677
4/23/2016,C,4,34,0,Saturday,0,0.3333333333333333,0.7419354838709677
4/24/2016,A,4,28,1,Sunday,0,0.3333333333333333,0.7741935483870968
4/24/2016,B,1,28,1,Sunday,0,0.3333333333333333,0.7741935483870968
4/24/2016,C,1,28,1,Sunday,0,0.3333333333333333,0.7741935483870968
4/25/2016,A,2,35,1,Monday,0,0.3333333333333333,0.8064516129032258
4/25/2016,B,4,35,1,Monday,0,0.3333333333333333,0.8064516129032258
4/25/2016,C,3,35,1,Monday,0,0.3333333333333333,0.8064516129032258
4/26/2016,A,7,37,1,Tuesday,0,0.3333333333333333,0.8387096774193549
4/26/2016,B,3,37,1,Tuesday,0,0.3333333333333333,0.8387096774193549
4/26/2016,C,4,37,1,Tuesday,0,0.3333333333333333,0.8387096774193549
4/27/2016,A,7,28,0,Wednesday,0,0.3333333333333333,0.8709677419354839
4/27/2016,B,4,28,0,Wednesday,0,0.3333333333333333,0.8709677419354839
4/27/2016,C,4,28,0,Wednesday,0,0.3333333333333333,0.8709677419354839
4/28/2016,A,6,42,0,Thursday,0,0.3333333333333333,0.9032258064516129
4/28/2016,B,4,42,0,Thursday,0,0.3333333333333333,0.9032258064516129
4/28/2016,C,3,42,0,Thursday,0,0.3333333333333333,0.9032258064516129
4/29/2016,A,5,33,0,Friday,0,0.3333333333333333,0.9354838709677419
4/29/2016,B,3,33,0,Friday,0,0.3333333333333333,0.9354838709677419
4/29/2016,C,7,33,0,Friday,0,0.3333333333333333,0.9354838709677419
4/30/2016,A,3,30,2,Saturday,0,0.3333333333333333,0.967741935483871
4/30/2016,B,0,30,2,Saturday,0,0.3333333333333333,0.967741935483871
4/30/2016,C,3,30,2,Saturday,0,0.3333333333333333,0.967741935483871
5/1/2016,A,5,31,2,Sunday,0,0.4166666666666667,0.03225806451612903
5/1/2016,B,3,31,2,Sunday,0,0.4166666666666667,0.03225806451612903
5/1/2016,C,4,31,2,Sunday,0,0.4166666666666667,0.03225806451612903
5/2/2016,A,6,32,2,Monday,0,0.4166666666666667,0.06451612903225806
5/2/2016,B,4,32,2,Monday,0,0.4166666666666667,0.06451612903225806
5/2/2016,C,2,32,2,Monday,0,0.4166666666666667,0.06451612903225806
5/3/2016,A,3,36,0,Tuesday,0,0.4166666666666667,0.0967741935483871
5/3/2016,B,2,36,0,Tuesday,0,0.4166666666666667,0.0967741935483871
5/3/2016,C,5,36,0,Tuesday,0,0.4166666666666667,0.0967741935483871
5/4/2016,A,8,32,0,Wednesday,0,0.4166666666666667,0.12903225806451613
5/4/2016,B,3,32,0,Wednesday,0,0.4166666666666667,0.12903225806451613
5/4/2016,C,2,32,0,Wednesday,0,0.4166666666666667,0.12903225806451613
5/5/2016,A,7,39,0,Thursday,0,0.4166666666666667,0.16129032258064516
5/5/2016,B,2,39,0,Thursday,0,0.4166666666666667,0.16129032258064516
5/5/2016,C,4,39,0,Thursday,0,0.4166666666666667,0.16129032258064516
5/6/2016,A,8,44,0,Friday,0,0.4166666666666667,0.1935483870967742
5/6/2016,B,1,44,0,Friday,0,0.4166666666666667,0.1935483870967742
5/6/2016,C,3,44,0,Friday,0,0.4166666666666667,0.1935483870967742
5/7/2016,A,4,43,0,Saturday,0,0.4166666666666667,0.22580645161290322
5/7/2016,B,4,43,0,Saturday,0,0.4166666666666667,0.22580645161290322
5/7/2016,C,5,43,0,Saturday,0,0.4166666666666667,0.22580645161290322
5/8/2016,A,3,39,0,Sunday,0,0.4166666666666667,0.25806451612903225
5/8/2016,B,5,39,0,Sunday,0,0.4166666666666667,0.25806451612903225
5/8/2016,C,6,39,0,Sunday,0,0.4166666666666667,0.25806451612903225
5/9/2016,A,6,39,0,Monday,0,0.4166666666666667,0.2903225806451613
5/9/2016,B,0,39,0,Monday,0,0.4166666666666667,0.2903225806451613
5/9/2016,C,5,39,0,Monday,0,0.4166666666666667,0.2903225806451613
5/10/2016,A,7,32,0,Tuesday,0,0.4166666666666667,0.3225806451612903
5/10/2016,B,4,32,0,Tuesday,0,0.4166666666666667,0.3225806451612903
5/10/2016,C,3,32,0,Tuesday,0,0.4166666666666667,0.3225806451612903
5/11/2016,A,7,33,0,Wednesday,0,0.4166666666666667,0.3548387096774194
5/11/2016,B,4,33,0,Wednesday,0,0.4166666666666667,0.3548387096774194
5/11/2016,C,4,33,0,Wednesday,0,0.4166666666666667,0.3548387096774194
5/12/2016,A,7,42,0,Thursday,0,0.4166666666666667,0.3870967741935484
5/12/2016,B,0,42,0,Thursday,0,0.4166666666666667,0.3870967741935484
5/12/2016,C,3,42,0,Thursday,0,0.4166666666666667,0.3870967741935484
5/13/2016,A,4,35,0,Friday,0,0.4166666666666667,0.41935483870967744
5/13/2016,B,1,35,0,Friday,0,0.4166666666666667,0.41935483870967744
5/13/2016,C,2,35,0,Friday,0,0.4166666666666667,0.41935483870967744
5/14/2016,A,6,31,0,Saturday,0,0.4166666666666667,0.45161290322580644
5/14/2016,B,2,31,0,Saturday,0,0.4166666666666667,0.45161290322580644
5/14/2016,C,3,31,0,Saturday,0,0.4166666666666667,0.45161290322580644
5/15/2016,A,3,35,0,Sunday,0,0.4166666666666667,0.4838709677419355
5/15/2016,B,5,35,0,Sunday,0,0.4166666666666667,0.4838709677419355
5/15/2016,C,1,35,0,Sunday,0,0.4166666666666667,0.4838709677419355
5/16/2016,A,1,41,0,Monday,0,0.4166666666666667,0.5161290322580645
5/16/2016,B,2,41,0,Monday,0,0.4166666666666667,0.5161290322580645
5/16/2016,C,3,41,0,Monday,0,0.4166666666666667,0.5161290322580645
5/17/2016,A,7,44,0,Tuesday,0,0.4166666666666667,0.5483870967741935
5/17/2016,B,3,44,0,Tuesday,0,0.4166666666666667,0.5483870967741935
5/17/2016,C,4,44,0,Tuesday,0,0.4166666666666667,0.5483870967741935
5/18/2016,A,9,34,0,Wednesday,0,0.4166666666666667,0.5806451612903226
5/18/2016,B,0,34,0,Wednesday,0,0.4166666666666667,0.5806451612903226
5/18/2016,C,6,34,0,Wednesday,0,0.4166666666666667,0.5806451612903226
5/19/2016,A,4,44,0,Thursday,0,0.4166666666666667,0.6129032258064516
5/19/2016,B,4,44,0,Thursday,0,0.4166666666666667,0.6129032258064516
5/19/2016,C,5,44,0,Thursday,0,0.4166666666666667,0.6129032258064516
5/20/2016,A,3,42,0,Friday,0,0.4166666666666667,0.6451612903225806
5/20/2016,B,2,42,0,Friday,0,0.4166666666666667,0.6451612903225806
5/20/2016,C,1,42,0,Friday,0,0.4166666666666667,0.6451612903225806
5/21/2016,A,4,37,0,Saturday,0,0.4166666666666667,0.6774193548387096
5/21/2016,B,2,37,0,Saturday,0,0.4166666666666667,0.6774193548387096
5/21/2016,C,3,37,0,Saturday,0,0.4166666666666667,0.6774193548387096
5/22/2016,A,7,36,0,Sunday,0,0.4166666666666667,0.7096774193548387
5/22/2016,B,4,36,0,Sunday,0,0.4166666666666667,0.7096774193548387
5/22/2016,C,4,36,0,Sunday,0,0.4166666666666667,0.7096774193548387
5/23/2016,A,4,36,0,Monday,0,0.4166666666666667,0.7419354838709677
5/23/2016,B,5,36,0,Monday,0,0.4166666666666667,0.7419354838709677
5/23/2016,C,7,36,0,Monday,0,0.4166666666666667,0.7419354838709677
5/24/2016,A,5,34,1,Tuesday,0,0.4166666666666667,0.7741935483870968
5/24/2016,B,5,34,1,Tuesday,0,0.4166666666666667,0.7741935483870968
5/24/2016,C,4,34,1,Tuesday,0,0.4166666666666667,0.7741935483870968
5/25/2016,A,4,37,1,Wednesday,0,0.4166666666666667,0.8064516129032258
5/25/2016,B,5,37,1,Wednesday,0,0.4166666666666667,0.8064516129032258
5/25/2016,C,3,37,1,Wednesday,0,0.4166666666666667,0.8064516129032258
5/26/2016,A,4,34,1,Thursday,0,0.4166666666666667,0.8387096774193549
5/26/2016,B,3,34,1,Thursday,0,0.4166666666666667,0.8387096774193549
5/26/2016,C,2,34,1,Thursday,0,0.4166666666666667,0.8387096774193549
5/27/2016,A,8,34,0,Friday,0,0.4166666666666667,0.8709677419354839
5/27/2016,B,1,34,0,Friday,0,0.4166666666666667,0.8709677419354839
5/27/2016,C,5,34,0,Friday,0,0.4166666666666667,0.8709677419354839
5/28/2016,A,9,31,0,Saturday,0,0.4166666666666667,0.9032258064516129
5/28/2016,B,1,31,0,Saturday,0,0.4166666666666667,0.9032258064516129
5/28/2016,C,1,31,0,Saturday,0,0.4166666666666667,0.9032258064516129
5/29/2016,A,5,40,0,Sunday,0,0.4166666666666667,0.9354838709677419
5/29/2016,B,3,40,0,Sunday,0,0.4166666666666667,0.9354838709677419
5/29/2016,C,0,40,0,Sunday,0,0.4166666666666667,0.9354838709677419
5/30/2016,A,5,42,0,Monday,0,0.4166666666666667,0.967741935483871
5/30/2016,B,0,42,0,Monday,0,0.4166666666666667,0.967741935483871
5/30/2016,C,5,42,0,Monday,0,0.4166666666666667,0.967741935483871
5/31/2016,A,6,40,2,Tuesday,0,0.4166666666666667,1.0
5/31/2016,B,5,40,2,Tuesday,0,0.4166666666666667,1.0
5/31/2016,C,5,40,2,Tuesday,0,0.4166666666666667,1.0
6/1/2016,A,7,32,2,Wednesday,0,0.5,0.03225806451612903
6/1/2016,B,4,32,2,Wednesday,0,0.5,0.03225806451612903
6/1/2016,C,4,32,2,Wednesday,0,0.5,0.03225806451612903
6/2/2016,A,7,33,2,Thursday,0,0.5,0.06451612903225806
6/2/2016,B,1,33,2,Thursday,0,0.5,0.06451612903225806
6/2/2016,C,3,33,2,Thursday,0,0.5,0.06451612903225806
6/3/2016,A,5,36,2,Friday,0,0.5,0.0967741935483871
6/3/2016,B,2,36,2,Friday,0,0.5,0.0967741935483871
6/3/2016,C,6,36,2,Friday,0,0.5,0.0967741935483871
6/4/2016,A,10,30,2,Saturday,0,0.5,0.12903225806451613
6/4/2016,B,2,30,2,Saturday,0,0.5,0.12903225806451613
6/4/2016,C,4,30,2,Saturday,0,0.5,0.12903225806451613
6/5/2016,A,4,40,2,Sunday,0,0.5,0.16129032258064516
6/5/2016,B,2,40,2,Sunday,0,0.5,0.16129032258064516
6/5/2016,C,4,40,2,Sunday,0,0.5,0.16129032258064516
6/6/2016,A,9,43,0,Monday,0,0.5,0.1935483870967742
6/6/2016,B,5,43,0,Monday,0,0.5,0.1935483870967742
6/6/2016,C,5,43,0,Monday,0,0.5,0.1935483870967742
6/7/2016,A,3,43,1,Tuesday,0,0.5,0.22580645161290322
6/7/2016,B,4,43,1,Tuesday,0,0.5,0.22580645161290322
6/7/2016,C,3,43,1,Tuesday,0,0.5,0.22580645161290322
6/8/2016,A,7,41,1,Wednesday,0,0.5,0.25806451612903225
6/8/2016,B,2,41,1,Wednesday,0,0.5,0.25806451612903225
6/8/2016,C,3,41,1,Wednesday,0,0.5,0.25806451612903225
6/9/2016,A,8,39,1,Thursday,0,0.5,0.2903225806451613
6/9/2016,B,3,39,1,Thursday,0,0.5,0.2903225806451613
6/9/2016,C,2,39,1,Thursday,0,0.5,0.2903225806451613
6/10/2016,A,7,42,2,Friday,0,0.5,0.3225806451612903
6/10/2016,B,1,42,2,Friday,0,0.5,0.3225806451612903
6/10/2016,C,3,42,2,Friday,0,0.5,0.3225806451612903
6/11/2016,A,3,46,2,Saturday,0,0.5,0.3548387096774194
6/11/2016,B,3,46,2,Saturday,0,0.5,0.3548387096774194
6/11/2016,C,8,46,2,Saturday,0,0.5,0.3548387096774194
6/12/2016,A,5,42,0,Sunday,0,0.5,0.3870967741935484
6/12/2016,B,2,42,0,Sunday,0,0.5,0.3870967741935484
6/12/2016,C,4,42,0,Sunday,0,0.5,0.3870967741935484
6/13/2016,A,5,39,0,Monday,0,0.5,0.41935483870967744
6/13/2016,B,4,39,0,Monday,0,0.5,0.41935483870967744
6/13/2016,C,2,39,0,Monday,0,0.5,0.41935483870967744
6/14/2016,A,4,31,0,Tuesday,0,0.5,0.45161290322580644
6/14/2016,B,1,31,0,Tuesday,0,0.5,0.45161290322580644
6/14/2016,C,3,31,0,Tuesday,0,0.5,0.45161290322580644
6/15/2016,A,7,37,0,Wednesday,0,0.5,0.4838709677419355
6/15/2016,B,2,37,0,Wednesday,0,0.5,0.4838709677419355
6/15/2016,C,4,37,0,Wednesday,0,0.5,0.4838709677419355
6/16/2016,A,6,32,0,Thursday,0,0.5,0.5161290322580645
6/16/2016,B,3,32,0,Thursday,0,0.5,0.5161290322580645
6/16/2016,C,5,32,0,Thursday,0,0.5,0.5161290322580645
6/17/2016,A,5,32,1,Friday,0,0.5,0.5483870967741935
6/17/2016,B,6,32,1,Friday,0,0.5,0.5483870967741935
6/17/2016,C,2,32,1,Friday,0,0.5,0.5483870967741935
6/18/2016,A,4,43,1,Saturday,0,0.5,0.5806451612903226
6/18/2016,B,7,43,1,Saturday,0,0.5,0.5806451612903226
6/18/2016,C,5,43,1,Saturday,0,0.5,0.5806451612903226
6/19/2016,A,4,45,1,Sunday,0,0.5,0.6129032258064516
6/19/2016,B,3,45,1,Sunday,0,0.5,0.6129032258064516
6/19/2016,C,5,45,1,Sunday,0,0.5,0.6129032258064516
6/20/2016,A,3,42,1,Monday,0,0.5,0.6451612903225806
6/20/2016,B,3,42,1,Monday,0,0.5,0.6451612903225806
6/20/2016,C,3,42,1,Monday,0,0.5,0.6451612903225806
6/21/2016,A,2,34,0,Tuesday,0,0.5,0.6774193548387096
6/21/2016,B,5,34,0,Tuesday,0,0.5,0.6774193548387096
6/21/2016,C,3,34,0,Tuesday,0,0.5,0.6774193548387096
6/22/2016,A,0,44,2,Wednesday,0,0.5,0.7096774193548387
6/22/2016,B,2,44,2,Wednesday,0,0.5,0.7096774193548387
6/22/2016,C,4,44,2,Wednesday,0,0.5,0.7096774193548387
6/23/2016,A,4,35,2,Thursday,0,0.5,0.7419354838709677
6/23/2016,B,1,35,2,Thursday,0,0.5,0.7419354838709677
6/23/2016,C,3,35,2,Thursday,0,0.5,0.7419354838709677
6/24/2016,A,7,36,2,Friday,0,0.5,0.7741935483870968
6/24/2016,B,6,36,2,Friday,0,0.5,0.7741935483870968
6/24/2016,C,1,36,2,Friday,0,0.5,0.7741935483870968
6/25/2016,A,3,35,0,Saturday,0,0.5,0.8064516129032258
6/25/2016,B,4,35,0,Saturday,0,0.5,0.8064516129032258
6/25/2016,C,2,35,0,Saturday,0,0.5,0.8064516129032258
6/26/2016,A,3,47,0,Sunday,0,0.5,0.8387096774193549
6/26/2016,B,4,47,0,Sunday,0,0.5,0.8387096774193549
6/26/2016,C,2,47,0,Sunday,0,0.5,0.8387096774193549
6/27/2016,A,3,45,0,Monday,0,0.5,0.8709677419354839
6/27/2016,B,2,45,0,Monday,0,0.5,0.8709677419354839
6/27/2016,C,3,45,0,Monday,0,0.5,0.8709677419354839
6/28/2016,A,5,41,0,Tuesday,0,0.5,0.9032258064516129
6/28/2016,B,5,41,0,Tuesday,0,0.5,0.9032258064516129
6/28/2016,C,5,41,0,Tuesday,0,0.5,0.9032258064516129
6/29/2016,A,8,35,0,Wednesday,0,0.5,0.9354838709677419
6/29/2016,B,1,35,0,Wednesday,0,0.5,0.9354838709677419
6/29/2016,C,6,35,0,Wednesday,0,0.5,0.9354838709677419
6/30/2016,A,3,45,0,Thursday,0,0.5,0.967741935483871
6/30/2016,B,6,45,0,Thursday,0,0.5,0.967741935483871
6/30/2016,C,2,45,0,Thursday,0,0.5,0.967741935483871
7/1/2016,A,6,41,0,Friday,0,0.5833333333333334,0.03225806451612903
7/1/2016,B,6,41,0,Friday,0,0.5833333333333334,0.03225806451612903
7/1/2016,C,4,41,0,Friday,0,0.5833333333333334,0.03225806451612903
7/2/2016,A,6,40,0,Saturday,0,0.5833333333333334,0.06451612903225806
7/2/2016,B,0,40,0,Saturday,0,0.5833333333333334,0.06451612903225806
7/2/2016,C,4,40,0,Saturday,0,0.5833333333333334,0.06451612903225806
7/3/2016,A,5,44,0,Sunday,0,0.5833333333333334,0.0967741935483871
7/3/2016,B,3,44,0,Sunday,0,0.5833333333333334,0.0967741935483871
7/3/2016,C,2,44,0,Sunday,0,0.5833333333333334,0.0967741935483871
7/4/2016,A,7,35,0,Monday,0,0.5833333333333334,0.12903225806451613
7/4/2016,B,3,35,0,Monday,0,0.5833333333333334,0.12903225806451613
7/4/2016,C,4,35,0,Monday,0,0.5833333333333334,0.12903225806451613
7/5/2016,A,7,42,0,Tuesday,0,0.5833333333333334,0.16129032258064516
7/5/2016,B,4,42,0,Tuesday,0,0.5833333333333334,0.16129032258064516
7/5/2016,C,3,42,0,Tuesday,0,0.5833333333333334,0.16129032258064516
7/6/2016,A,7,42,0,Wednesday,0,0.5833333333333334,0.1935483870967742
7/6/2016,B,2,42,0,Wednesday,0,0.5833333333333334,0.1935483870967742
7/6/2016,C,4,42,0,Wednesday,0,0.5833333333333334,0.1935483870967742
7/7/2016,A,5,35,0,Thursday,0,0.5833333333333334,0.22580645161290322
7/7/2016,B,1,35,0,Thursday,0,0.5833333333333334,0.22580645161290322
7/7/2016,C,1,35,0,Thursday,0,0.5833333333333334,0.22580645161290322
7/8/2016,A,4,42,0,Friday,0,0.5833333333333334,0.25806451612903225
7/8/2016,B,2,42,0,Friday,0,0.5833333333333334,0.25806451612903225
7/8/2016,C,2,42,0,Friday,0,0.5833333333333334,0.25806451612903225
7/9/2016,A,7,41,0,Saturday,0,0.5833333333333334,0.2903225806451613
7/9/2016,B,5,41,0,Saturday,0,0.5833333333333334,0.2903225806451613
7/9/2016,C,1,41,0,Saturday,0,0.5833333333333334,0.2903225806451613
7/10/2016,A,6,41,0,Sunday,0,0.5833333333333334,0.3225806451612903
7/10/2016,B,4,41,0,Sunday,0,0.5833333333333334,0.3225806451612903
7/10/2016,C,3,41,0,Sunday,0,0.5833333333333334,0.3225806451612903
7/11/2016,A,1,33,0,Monday,0,0.5833333333333334,0.3548387096774194
7/11/2016,B,2,33,0,Monday,0,0.5833333333333334,0.3548387096774194
7/11/2016,C,5,33,0,Monday,0,0.5833333333333334,0.3548387096774194
7/12/2016,A,3,34,0,Tuesday,0,0.5833333333333334,0.3870967741935484
7/12/2016,B,2,34,0,Tuesday,0,0.5833333333333334,0.3870967741935484
7/12/2016,C,2,34,0,Tuesday,0,0.5833333333333334,0.3870967741935484
7/13/2016,A,3,38,0,Wednesday,0,0.5833333333333334,0.41935483870967744
7/13/2016,B,1,38,0,Wednesday,0,0.5833333333333334,0.41935483870967744
7/13/2016,C,2,38,0,Wednesday,0,0.5833333333333334,0.41935483870967744
7/14/2016,A,5,41,0,Thursday,0,0.5833333333333334,0.45161290322580644
7/14/2016,B,2,41,0,Thursday,0,0.5833333333333334,0.45161290322580644
7/14/2016,C,3,41,0,Thursday,0,0.5833333333333334,0.45161290322580644
7/15/2016,A,4,36,0,Friday,0,0.5833333333333334,0.4838709677419355
7/15/2016,B,3,36,0,Friday,0,0.5833333333333334,0.4838709677419355
7/15/2016,C,2,36,0,Friday,0,0.5833333333333334,0.4838709677419355
7/16/2016,A,8,43,0,Saturday,0,0.5833333333333334,0.5161290322580645
7/16/2016,B,3,43,0,Saturday,0,0.5833333333333334,0.5161290322580645
7/16/2016,C,8,43,0,Saturday,0,0.5833333333333334,0.5161290322580645
7/17/2016,A,5,39,2,Sunday,0,0.5833333333333334,0.5483870967741935
7/17/2016,B,3,39,2,Sunday,0,0.5833333333333334,0.5483870967741935
7/17/2016,C,3,39,2,Sunday,0,0.5833333333333334,0.5483870967741935
7/18/2016,A,5,41,2,Monday,0,0.5833333333333334,0.5806451612903226
7/18/2016,B,4,41,2,Monday,0,0.5833333333333334,0.5806451612903226
7/18/2016,C,3,41,2,Monday,0,0.5833333333333334,0.5806451612903226
7/19/2016,A,7,40,2,Tuesday,0,0.5833333333333334,0.6129032258064516
7/19/2016,B,4,40,2,Tuesday,0,0.5833333333333334,0.6129032258064516
7/19/2016,C,3,40,2,Tuesday,0,0.5833333333333334,0.6129032258064516
7/20/2016,A,4,44,2,Wednesday,0,0.5833333333333334,0.6451612903225806
7/20/2016,B,2,44,2,Wednesday,0,0.5833333333333334,0.6451612903225806
7/20/2016,C,4,44,2,Wednesday,0,0.5833333333333334,0.6451612903225806
7/21/2016,A,3,39,0,Thursday,0,0.5833333333333334,0.6774193548387096
7/21/2016,B,3,39,0,Thursday,0,0.5833333333333334,0.6774193548387096
7/21/2016,C,5,39,0,Thursday,0,0.5833333333333334,0.6774193548387096
7/22/2016,A,2,36,0,Friday,0,0.5833333333333334,0.7096774193548387
7/22/2016,B,2,36,0,Friday,0,0.5833333333333334,0.7096774193548387
7/22/2016,C,4,36,0,Friday,0,0.5833333333333334,0.7096774193548387
7/23/2016,A,6,47,0,Saturday,0,0.5833333333333334,0.7419354838709677
7/23/2016,B,1,47,0,Saturday,0,0.5833333333333334,0.7419354838709677
7/23/2016,C,3,47,0,Saturday,0,0.5833333333333334,0.7419354838709677
7/24/2016,A,6,48,0,Sunday,0,0.5833333333333334,0.7741935483870968
7/24/2016,B,2,48,0,Sunday,0,0.5833333333333334,0.7741935483870968
7/24/2016,C,2,48,0,Sunday,0,0.5833333333333334,0.7741935483870968
7/25/2016,A,3,45,0,Monday,0,0.5833333333333334,0.8064516129032258
7/25/2016,B,2,45,0,Monday,0,0.5833333333333334,0.8064516129032258
7/25/2016,C,2,45,0,Monday,0,0.5833333333333334,0.8064516129032258
7/26/2016,A,3,36,0,Tuesday,0,0.5833333333333334,0.8387096774193549
7/26/2016,B,1,36,0,Tuesday,0,0.5833333333333334,0.8387096774193549
7/26/2016,C,4,36,0,Tuesday,0,0.5833333333333334,0.8387096774193549
7/27/2016,A,4,42,0,Wednesday,0,0.5833333333333334,0.8709677419354839
7/27/2016,B,5,42,0,Wednesday,0,0.5833333333333334,0.8709677419354839
7/27/2016,C,8,42,0,Wednesday,0,0.5833333333333334,0.8709677419354839
7/28/2016,A,5,34,0,Thursday,0,0.5833333333333334,0.9032258064516129
7/28/2016,B,3,34,0,Thursday,0,0.5833333333333334,0.9032258064516129
7/28/2016,C,3,34,0,Thursday,0,0.5833333333333334,0.9032258064516129
7/29/2016,A,4,42,0,Friday,0,0.5833333333333334,0.9354838709677419
7/29/2016,B,2,42,0,Friday,0,0.5833333333333334,0.9354838709677419
7/29/2016,C,1,42,0,Friday,0,0.5833333333333334,0.9354838709677419
7/30/2016,A,4,42,0,Saturday,0,0.5833333333333334,0.967741935483871
7/30/2016,B,3,42,0,Saturday,0,0.5833333333333334,0.967741935483871
7/30/2016,C,8,42,0,Saturday,0,0.5833333333333334,0.967741935483871
7/31/2016,A,3,46,0,Sunday,0,0.5833333333333334,1.0
7/31/2016,B,1,46,0,Sunday,0,0.5833333333333334,1.0
7/31/2016,C,2,46,0,Sunday,0,0.5833333333333334,1.0
8/1/2016,A,9,43,0,Monday,0,0.6666666666666666,0.03225806451612903
8/1/2016,B,7,43,0,Monday,0,0.6666666666666666,0.03225806451612903
8/1/2016,C,7,43,0,Monday,0,0.6666666666666666,0.03225806451612903
8/2/2016,A,8,42,0,Tuesday,0,0.6666666666666666,0.06451612903225806
8/2/2016,B,0,42,0,Tuesday,0,0.6666666666666666,0.06451612903225806
8/2/2016,C,4,42,0,Tuesday,0,0.6666666666666666,0.06451612903225806
8/3/2016,A,4,43,0,Wednesday,0,0.6666666666666666,0.0967741935483871
8/3/2016,B,4,43,0,Wednesday,0,0.6666666666666666,0.0967741935483871
8/3/2016,C,9,43,0,Wednesday,0,0.6666666666666666,0.0967741935483871
8/4/2016,A,6,46,0,Thursday,0,0.6666666666666666,0.12903225806451613
8/4/2016,B,2,46,0,Thursday,0,0.6666666666666666,0.12903225806451613
8/4/2016,C,3,46,0,Thursday,0,0.6666666666666666,0.12903225806451613
8/5/2016,A,6,47,0,Friday,0,0.6666666666666666,0.16129032258064516
8/5/2016,B,3,47,0,Friday,0,0.6666666666666666,0.16129032258064516
8/5/2016,C,0,47,0,Friday,0,0.6666666666666666,0.16129032258064516
8/6/2016,A,9,44,0,Saturday,0,0.6666666666666666,0.1935483870967742
8/6/2016,B,3,44,0,Saturday,0,0.6666666666666666,0.1935483870967742
8/6/2016,C,4,44,0,Saturday,0,0.6666666666666666,0.1935483870967742
8/7/2016,A,4,45,0,Sunday,0,0.6666666666666666,0.22580645161290322
8/7/2016,B,1,45,0,Sunday,0,0.6666666666666666,0.22580645161290322
8/7/2016,C,7,45,0,Sunday,0,0.6666666666666666,0.22580645161290322
8/8/2016,A,1,38,0,Monday,0,0.6666666666666666,0.25806451612903225
8/8/2016,B,4,38,0,Monday,0,0.6666666666666666,0.25806451612903225
8/8/2016,C,2,38,0,Monday,0,0.6666666666666666,0.25806451612903225
